0.034056,0.041325,0.0,0.041566,0.0,0.04982,0.049987,warm_cpu_to_active_process,NONE
0.034685,0.038952,0.0,0.039244,0.0,0.044583,0.044828,warm_cpu_to_active_process,NONE
0.026692,0.032067,0.0,0.032347,0.0,0.041457,0.041633,warm_cpu_to_active_process,NONE
0.028686,0.035322,0.0,0.035595,0.0,0.043798,0.043973,warm_cpu_to_active_process,NONE
0.032549,0.039267,0.0,0.039545,0.0,0.045681,0.045854,warm_cpu_to_active_process,NONE
0.030682,0.035868,0.0,0.036165,0.0,0.043903,0.044073,warm_cpu_to_active_process,NONE
0.032783,0.040572,0.0,0.040914,0.0,0.048212,0.048392,warm_cpu_to_active_process,NONE
0.036905,0.043698,0.0,0.043957,0.0,0.053813,0.053989,warm_cpu_to_active_process,NONE
0.031293,0.038987,0.0,0.039226,0.0,0.047046,0.047202,warm_cpu_to_active_process,NONE
0.029655,0.035892,0.0,0.0362,0.0,0.043661,0.043841,warm_cpu_to_active_process,NONE
0.031664,0.037471,0.0,0.037772,0.0,0.046682,0.046854,warm_cpu_to_active_process,NONE
0.030678,0.037211,0.0,0.037498,0.0,0.045362,0.045541,warm_cpu_to_active_process,NONE
0.031272,0.037993,0.0,0.038448,0.0,0.045724,0.046038,warm_cpu_to_active_process,NONE
0.034161,0.042132,0.0,0.042453,0.0,0.050856,0.051038,warm_cpu_to_active_process,NONE
0.029918,0.036318,0.0,0.036558,0.0,0.045267,0.045423,warm_cpu_to_active_process,NONE
0.031643,0.036669,0.0,0.036961,0.0,0.043874,0.044063,warm_cpu_to_active_process,NONE
0.034344,0.041331,0.0,0.041646,0.0,0.046468,0.046653,warm_cpu_to_active_process,NONE
0.030848,0.038412,0.0,0.038726,0.0,0.046273,0.04661,warm_cpu_to_active_process,NONE
0.02993,0.035841,0.0,0.036134,0.0,0.044871,0.045048,warm_cpu_to_active_process,NONE
0.029739,0.037747,0.0,0.03803,0.0,0.044992,0.045161,warm_cpu_to_active_process,NONE
0.033686,0.042053,0.0,0.042364,0.0,0.050971,0.05115,warm_cpu_to_active_process,NONE
0.027619,0.034101,0.0,0.034399,0.0,0.040155,0.040343,warm_cpu_to_active_process,NONE
0.029296,0.035392,0.0,0.035676,0.0,0.044818,0.044998,warm_cpu_to_active_process,NONE
0.029741,0.036215,0.0,0.036484,0.0,0.044122,0.044321,warm_cpu_to_active_process,NONE
