timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
timestamp_UNIX,timestamp,pod_number,power,energy,CPU,GPU,Mem,NETpacket,task
1689163615.319,2023-07-12 12:06:55.319,0,68.81,1243296,1.187500000014552,0,5.7715133115099,12324917608,null_state
1689163615.886,2023-07-12 12:06:55.886,0,60.07,1243332,0.06249999999000977,0,5.77203758110786,12325270007,null_state
1689163616.417,2023-07-12 12:06:56.417,0,90.4,1243368,0.06249999999000977,0,5.77203758110786,12326017231,null_state
1689163616.946,2023-07-12 12:06:56.946,0,75.22,1243440,1.4999999999645297,0,5.758113955971352,12326289966,null_state
1689163617.478,2023-07-12 12:06:57.478,0,82.53,1243476,1.4999999999645297,0,5.758113955971352,12326504716,null_state
1689163618.007,2023-07-12 12:06:58.007,0,63.3,1243512,1.6249999999899956,0,5.739179288863648,12327404494,null_state
1689163618.542,2023-07-12 12:06:58.542,0,90.34,1243548,1.6249999999899956,0,5.739179288863648,12327669213,null_state
1689163619.074,2023-07-12 12:06:59.074,0,73.85,1243584,1.4375000000882352,0,5.747896794969256,12328378953,null_state
1689163619.6,2023-07-12 12:06:59.600,0,70.49,1243620,1.4375000000882352,0,5.747896794969256,12328641430,null_state
1689163620.134,2023-07-12 12:07:00.134,0,79.27,1243656,0.8749999999508731,0,5.748884372584016,12328932882,null_state
1689163620.661,2023-07-12 12:07:00.661,0,90.83,1243692,0.8749999999508731,0,5.748884372584016,12329616396,null_state
1689163621.19,2023-07-12 12:07:01.190,0,71.38,1243764,0.499999999965425,0,5.735570363259089,12329895796,null_state
1689163621.718,2023-07-12 12:07:01.718,0,62.81,1243800,0.499999999965425,0,5.735570363259089,12330640334,null_state
1689163622.245,2023-07-12 12:07:02.245,0,78.97,1243836,1.3125000000172804,0,5.699542068794656,12330957291,null_state
1689163622.777,2023-07-12 12:07:02.777,0,87.07,1243872,1.062500000034575,0,5.718574274432213,12331222866,null_state
1689163623.307,2023-07-12 12:07:03.307,0,74.63,1243944,1.062500000034575,0,5.718574274432213,12331911374,null_state
1689163623.832,2023-07-12 12:07:03.832,0,64.25,1243944,1.3124999999945288,0,5.719586236679437,12332202893,null_state
1689163624.371,2023-07-12 12:07:04.371,0,91.04,1244016,1.3124999999945288,0,5.719586236679437,12332894753,null_state
1689163624.899,2023-07-12 12:07:04.899,0,86.44,1244052,0.8124999999608917,0,5.7128804627520475,12333192482,null_state
1689163625.43,2023-07-12 12:07:05.430,0,65.57,1244088,0.8124999999608917,0,5.7128804627520475,12333475877,null_state
1689163625.961,2023-07-12 12:07:05.961,0,62.03,1244124,0.6249999999681677,0,5.7454339470904685,12334186242,null_state
1689163626.488,2023-07-12 12:07:06.488,0,93.7,1244160,0.6249999999681677,0,5.7454339470904685,12334557057,null_state
1689163627.018,2023-07-12 12:07:07.018,0,86.41,1244196,0.5625000000008953,0,5.733668361926957,12335274637,null_state
1689163627.555,2023-07-12 12:07:07.555,0,75.4,1244268,0.5625000000008953,0,5.733668361926957,12335516459,null_state
1689163628.088,2023-07-12 12:07:08.088,0,68.07,1244304,0.937500000077307,0,5.727547819178684,12335951879,null_state
1689163628.621,2023-07-12 12:07:08.621,0,69.33,1244340,0.937500000077307,0,5.727547819178684,12336652872,null_state
1689163629.157,2023-07-12 12:07:09.157,0,79.43,1244376,1.6249999999899956,0,5.741178828725634,12336933255,null_state
1689163629.721,2023-07-12 12:07:09.721,0,82.88,1244412,1.6249999999899956,0,5.741178828725634,12337195373,null_state
1689163630.285,2023-07-12 12:07:10.285,0,61.59,1244448,-0.12500000002546585,0,5.730498359706735,12337909981,null_state
