0.133227,0.184763,0.0,0.185246,0.0,0.21341,0.213561,warm_cpu_to_active_process,NONE
0.136504,0.145953,0.0,0.146268,0.0,0.182401,0.182588,warm_cpu_to_active_process,NONE
0.128682,0.160428,0.0,0.160747,0.0,0.215123,0.215372,warm_cpu_to_active_process,NONE
0.143842,0.16295,0.0,0.163186,0.0,0.168637,0.168795,warm_cpu_to_active_process,NONE
0.133486,0.14186,0.0,0.142266,0.0,0.16187,0.162053,warm_cpu_to_active_process,NONE
0.102819,0.128813,0.0,0.129075,0.0,0.162163,0.162359,warm_cpu_to_active_process,NONE
0.132236,0.156123,0.0,0.156381,0.0,0.188856,0.189028,warm_cpu_to_active_process,NONE
0.114009,0.128414,0.0,0.128907,0.0,0.160469,0.160631,warm_cpu_to_active_process,NONE
0.126436,0.151266,0.0,0.151529,0.0,0.174507,0.17473,warm_cpu_to_active_process,NONE
0.083597,0.096704,0.0,0.09693,0.0,0.115747,0.11592,warm_cpu_to_active_process,NONE
0.128004,0.144845,0.0,0.145094,0.0,0.185064,0.185252,warm_cpu_to_active_process,NONE
0.120866,0.136285,0.0,0.136608,0.0,0.172052,0.172299,warm_cpu_to_active_process,NONE
0.129276,0.161829,0.0,0.162169,0.0,0.186147,0.18634,warm_cpu_to_active_process,NONE
0.133858,0.171824,0.0,0.172138,0.0,0.209493,0.20969,warm_cpu_to_active_process,NONE
0.131732,0.136658,0.0,0.137073,0.0,0.156973,0.157167,warm_cpu_to_active_process,NONE
0.128858,0.160423,0.0,0.160649,0.0,0.203977,0.204132,warm_cpu_to_active_process,NONE
0.110891,0.141784,0.0,0.142177,0.0,0.158965,0.159133,warm_cpu_to_active_process,NONE
0.143722,0.178507,0.0,0.178879,0.0,0.210306,0.210481,warm_cpu_to_active_process,NONE
0.135518,0.167965,0.0,0.168352,0.0,0.185615,0.18578,warm_cpu_to_active_process,NONE
0.130468,0.1572,0.0,0.157567,0.0,0.172614,0.172771,warm_cpu_to_active_process,NONE
0.124958,0.158916,0.0,0.159176,0.0,0.182511,0.182669,warm_cpu_to_active_process,NONE
0.125527,0.143755,0.0,0.144004,0.0,0.171031,0.171209,warm_cpu_to_active_process,NONE
0.108571,0.128849,0.0,0.129178,0.0,0.159266,0.159452,warm_cpu_to_active_process,NONE
0.135501,0.160535,0.0,0.160905,0.0,0.191873,0.192123,warm_cpu_to_active_process,NONE
0.1397,0.168527,0.0,0.168863,0.0,0.171225,0.171395,warm_cpu_to_active_process,NONE
0.134351,0.165396,0.0,0.16564,0.0,0.209969,0.210146,warm_cpu_to_active_process,NONE
